日期,無風險利率,市場報酬率,2357收盤價,2382收盤價,2417收盤價,2357實際報酬率,2382實際報酬率,2417實際報酬率,2357超常報酬率,2382超常報酬率,2417超常報酬率
2022-08-22,0.01645,-0.0106,265.0,79.099998,23.6,0.001890359168241966,-0.00877199215142892,0.015053763440860277,0.0026926520115717707,-0.005745375001079033,0.025989264973538186
2022-08-23,0.01625,-0.0098,260.5,78.300003,23.299999,-0.016981132075471698,-0.01011371706987901,-0.01271190677966109,-0.01661663194354041,-0.007607122734699174,-0.0025888082611302352
2022-08-24,0.01615,-0.0018,254.0,78.400002,23.299999,-0.02495201535508637,0.0012771263878495233,0.0,-0.029653636185483043,-0.0019484640798480574,0.0020226341039396856
2022-08-25,0.01615,0.0087,255.5,79.0,23.6,0.005905511811023622,0.007653035519055208,0.012875579951741704,-0.00549293248905745,-0.0031327945079279084,0.004267982407137286
2022-08-26,0.01615,0.0052,258.5,79.0,23.700001,0.011741682974559686,0.0,0.004237330508474529,0.0025755131643734157,-0.00826575017388794,-0.0008268564866151882
2022-08-29,0.01645,-0.0231,253.0,78.300003,22.950001,-0.02127659574468085,-0.008860721518987294,-0.031645568284997115,-0.01250189400886962,0.003166180820988235,-0.00805502907548098
2022-08-30,0.01625,0.0018,257.0,78.599998,23.75,0.015810276679841896,0.0038313536207654495,0.03485834270769747,0.008776381359550424,-0.00201431670002731,0.03323756626212246
2022-08-31,0.01635,0.0095,255.0,79.300003,24.299999,-0.007782101167315175,0.008905916257148053,0.023157852631578935,-0.019763221094235353,-0.0025119274589370955,0.013742813278486279
2022-09-01,0.01645,-0.0194,252.5,78.099998,23.700001,-0.00980392156862745,-0.01513247105425714,-0.024691276736266508,-0.0033890528649907214,-0.0057696531304108015,-0.004846628679094491
2022-09-02,0.01675,-0.0087,253.5,77.900002,23.549999,0.0039603960396039604,-0.0025607683114153056,-0.006329198045181544,0.0034422205446961417,-0.0009861876653375007,0.002686458664861075
2022-09-05,0.01645,-0.0008,258.0,79.199997,24.25,0.01775147928994083,0.016687997004159197,0.029724035232443123,0.012303403561565195,0.012658390565842581,0.030737987226479867
2022-09-06,0.01645,0.0011,255.0,79.5,24.049999,-0.011627906976744186,0.003787916810148412,-0.008247463917525786,-0.018287788856776996,-0.0016097329769913,-0.009157077650368451
2022-09-07,0.01645,-0.0182,242.0,79.300003,23.200001,-0.050980392156862744,-0.002515685534591147,-0.03534295365251364,-0.04533087470690424,0.0059831050110511295,-0.01671318921231809
2022-09-08,0.01615,0.012,249.0,79.800003,24.9,0.028925619834710745,0.006305170001065447,0.07327581580707683,0.015422459587014577,-0.006856735315978841,0.06132728831578712
2022-09-12,0.01625,0.0154,254.0,80.800003,24.9,0.020080321285140562,0.012531327849699453,0.0,0.004372445089829299,-0.003106652757406002,-0.015389457437975002
2022-09-13,0.01645,0.0059,256.5,80.699997,24.15,0.00984251968503937,-0.0012376979738479414,-0.030120481927710847,0.00012123279029369396,-0.0100914572738039,-0.03588963012845939
2022-09-14,0.01675,-0.0159,252.5,79.199997,23.75,-0.015594541910331383,-0.018587361285775515,-0.01656314699792955,-0.011520609883169903,-0.011828616370473343,-0.00025818858602811787
2022-09-15,0.01675,0.0008,254.0,79.599998,24.200001,0.005940594059405941,0.005050517868075212,0.0189474105263158,-0.0006366121937877601,-0.00021511822996246946,0.018345238601961373
2022-09-16,0.01685,-0.0074,256.5,79.5,23.450001,0.00984251968503937,-0.0012562563129712562,-0.030991734256539907,0.008458992936453335,-0.0006457030450975124,-0.023290961163473758
2022-09-19,0.01695,-0.0093,254.5,79.699997,22.799999,-0.007797270955165692,0.002515685534591147,-0.027718634212425007,-0.008005212280954698,0.004466284432804992,-0.018093055091064743
2022-09-20,0.01685,0.0086,253.5,79.300003,22.9,-0.003929273084479371,-0.005018745483766987,0.00438600896429859,-0.015517483215441632,-0.015928557258614064,-0.004111666168988184
2022-09-21,0.01685,-0.0086,249.0,78.599998,22.299999,-0.01775147928994083,-0.008827301053191693,-0.02620091703056764,-0.018369654784848647,-0.007352720407113888,-0.01728526032052502
2022-09-22,0.01695,-0.0097,246.5,79.0,22.4,-0.010040160642570281,0.005089084098958891,0.004484349976876631,-0.009992984883799884,0.007327692123240759,0.014514890303895717
2022-09-23,0.01695,-0.0116,246.0,77.300003,21.65,-0.002028397565922921,-0.02151894936708856,-0.033482142857142856,-0.000769415655495348,-0.017912297993983597,-0.02152803680324436
2022-09-26,0.01735,-0.0241,238.5,76.5,20.200001,-0.03048780487804878,-0.010349326894592795,-0.0669745496535796,-0.021401296990580375,0.0021456187942058315,-0.04236044471718406
2022-09-27,0.01815,0.0034999999999999,242.0,77.0,20.549999,0.014675052410901468,0.006535947712418301,0.017326632805612207,0.005868715632889763,-0.001065718045340375,0.014008336962866704
2022-09-28,0.01925,-0.0260999999999999,237.5,77.699997,19.299999,-0.01859504132231405,0.00909087012987008,-0.060827253568236185,-0.008921141860391502,0.02249390479783184,-0.03416477687666722
2022-09-29,0.01925,0.0051,237.5,78.199997,19.700001,0.0,0.006435006683462292,0.020725493301839065,-0.010225233133711027,-0.002626670481881482,0.015800995952019933
2022-09-30,0.01945,-0.0081,234.0,77.0,19.65,-0.014736842105263158,-0.015345230767719802,-0.002538121698572591,-0.016615652906234096,-0.014958602209784889,0.005903581341178849
2022-10-03,0.01935,-0.0092,234.0,74.199997,19.450001,0.0,-0.036363675324675375,-0.010178066157760726,-0.0011410180895724265,-0.035157023951570415,-0.0006239601038622294
2022-10-04,0.01905,0.0208,240.0,76.199997,21.35,0.02564102564102564,0.02695417898736573,0.09768631888502222,0.00547488839607824,0.006644139060818139,0.07686461361026486
2022-10-05,0.01915,0.0166,244.0,76.199997,21.6,0.016666666666666666,0.0,0.011709601873536299,-0.0008569619192671241,-0.01731394182131637,-0.004858770440388703
2022-10-06,0.01925,0.0066,244.0,76.0,21.1,0.0,-0.002624632649263703,-0.023148148148148147,-0.011181922200808797,-0.012766344037362555,-0.029591250019187866
2022-10-07,0.01955,-0.0137,231.0,74.800003,20.9,-0.05327868852459016,-0.015789434210526265,-0.009478672985782125,-0.05162208087058957,-0.01139867560612206,0.004633727234607541
2022-10-11,0.01985,-0.0435,225.0,73.0,20.0,-0.025974025974025976,-0.024064210264804452,-0.04306220095693773,-0.005419857706930119,0.001699235076218289,0.0012235299892783616
2022-10-12,0.01985,-0.0019,231.5,73.800003,20.1,0.028888888888888888,0.010958945205479504,0.005000000000000071,0.022910880361806565,0.00676944143542812,0.007169765557698574
2022-10-13,0.01985,-0.0207,231.0,72.5,18.950001,-0.0021598272138228943,-0.017615216086102378,-0.057213880597014974,0.003852667233386851,-0.008268290930956795,-0.03601093837335178
2022-10-14,0.01975,0.0248,231.0,72.5,19.6,0.0,0.0,0.03430073697621447,-0.022970853192562497,-0.023386115216608758,0.00943810175477183
2022-10-17,0.01995,-0.0123,232.0,71.300003,19.5,0.004329004329004329,-0.016551682758620637,-0.005102040816326603,0.0049478192716064075,-0.013280946969386483,0.007597956389916011
2022-10-18,0.01995,0.0122,236.5,70.699997,20.0,0.01939655172413793,-0.008415231062472852,0.02564102564102564,0.004389445237476416,-0.022785054244904956,0.013537149000665336
2022-10-19,0.01995,-0.0113,239.0,70.599998,19.75,0.010570824524312896,-0.0014144130727473277,-0.0125,0.01055184675551646,0.001136299901316776,-0.0008124058079044469
2022-10-20,0.01995,-0.0024,232.0,70.0,19.6,-0.029288702928870293,-0.008498555481545472,-0.007594936708860687,-0.034984035829113504,-0.012356045562494825,-0.004917729342673949
2022-10-21,0.01985,-0.0098,229.0,68.800003,19.25,-0.01293103448275862,-0.017142814285714233,-0.01785714285714293,-0.01387048058979268,-0.01564413781592221,-0.007689393487682668
2022-10-24,0.01985,0.0029,231.0,69.300003,19.5,0.008733624454148471,0.007267441543570862,0.012987012987012988,-0.0003057890876467153,-0.00037817173929676883,0.010297244076805614
2022-10-25,0.02175,-0.0148,231.5,68.800003,19.15,0.0021645021645021645,-0.007215006902669253,-0.01794871794871802,0.003725825766117852,-0.002648173008203877,-0.0026953877816430598
2022-10-26,0.02265,0.005,235.5,68.300003,19.450001,0.017278617710583154,-0.007267441543570862,0.01566584856396876,0.005885659066766927,-0.017209038855819456,0.010884761763664326
2022-10-27,0.02275,0.0155,233.0,68.099998,20.1,-0.010615711252653927,-0.002928330764495053,0.033418970004166125,-0.0287417140950147,-0.02045816535451218,0.018008891856732295
2022-10-28,0.02265,-0.0107,234.0,67.699997,19.35,0.004291845493562232,-0.005873729981607388,-0.03731343283582089,0.002912232418702674,-0.004510969095686179,-0.026199792314016517
2022-10-31,0.02265,0.0126,236.0,68.400002,19.549999,0.008547008547008548,0.010339808434555831,0.010335865633074846,-0.007693174703436386,-0.005073962272985153,-0.0021394840747472246
2022-11-01,0.02275,0.0068,236.0,67.0,19.9,0.0,-0.02046786489860045,0.01790286536587541,-0.012577206253193701,-0.03173350099663813,0.01130069344152098
